Id ; Genre ; Neuf ; Surface ; Pieces ; Quartier ; Prix
annonce-137957471-520550 ; Appartement ; 0; 77.0; 3 ; NaN ; 99900
annonce-140688541-30281394 ; Appartement ; 0; 36.0; 2 ; NaN ; 100000
annonce-141102621-30281394 ; Appartement ; 0; 76.0; 3 ; NaN ; 109000
annonce-125065243-632568 ; Appartement ; 0; 64.0; 3 ; nord ; 112460
annonce-123137033-520550 ; Appartement ; 0; 83.56; 4 ; NaN ; 113400
annonce-130289245-632568 ; Appartement ; 0; 87.0; 4 ; cher ; 115550
annonce-137957907-399156 ; Appartement ; 0; 46.0; 1 ; halles ; 119500
annonce-137182543-632568 ; Appartement ; 0; 81.0; 5 ; NaN ; 125850
annonce-140522835-576577 ; Maison ; 0; 30.0; 2 ; centre ; 128500
annonce-128428687-520550 ; Appartement ; 0; 82.0; 4 ; NaN ; 132300
annonce-120177237-421074 ; Appartement ; 0; 43.65; 3 ; NaN ; 135000
annonce-124727059-608032 ; Appartement ; 0; 75.0; 3 ; NaN ; 135000
annonce-137873905-139524 ; Appartement ; 0; 51.0; 2 ; prébendes ; 144100
annonce-125687299-608032 ; Appartement ; 0; 33.0; 2 ; gare ; 148000
annonce-141588991-549132 ; Appartement ; 0; 93.0; 5 ; NaN ; 157000
annonce-92268063-317111 ; Appartement ; 0; 64.89; 3 ; nord ; 169000
annonce-135501507-139524 ; Maison ; 0; 64.0; 4 ; NaN ; 170350
annonce-139299553-30281394 ; Maison ; 0; 65.0; 4 ; NaN ; 173000
annonce-140883751-30281394 ; Maison ; 0; 65.0; 3 ; beaujardin ; 179000
annonce-136389095-632568 ; Appartement ; 0; 67.0; 3 ; NaN ; 181470
annonce-139400197-30281394 ; Appartement ; 0; 70.0; 3 ; gare ; 190000
annonce-137667373-537444 ; Appartement ; 0; 73.0; 3 ; halles ; 193000
annonce-135155027-608032 ; Maison ; 0; 98.0; 6 ; nord ; 199000
annonce-141066379-139524 ; Maison ; 0; 60.0; 3 ; febvotte ; 203220
annonce-139852269-177459 ; Maison ; 0; 83.78; 4 ; beaujardin ; 208000
annonce-140019119-177459 ; Appartement ; 0; 83.78; 4 ; beaujardin ; 208000
annonce-135155029-608032 ; Appartement ; 0; 102.0; 5 ; NaN ; 224000
annonce-141414349-425205 ; Maison ; 0; 160.0; 4 ; nord ; 225000
annonce-135557869-696536 ; Maison ; 0; 120.0; 6 ; nord ; 230000
annonce-139400201-30281394 ; Maison ; 0; 128.0; 6 ; nord ; 239800
annonce-130306269-425205 ; Maison ; 0; 90.0; 4 ; cathédrale ; 265000
annonce-133675915-659023 ; Maison ; 0; 98.0; 5 ; beaujardin ; 265650
annonce-140589109-311359 ; Appartement ; 0; 72.0; 4 ; centre ; 272500
annonce-139588919-30281394 ; Maison ; 0; 110.0; 5 ; nord ; 274000
annonce-140458345-399156 ; Maison ; 0; 82.0; 4 ; NaN ; 275600
annonce-140134955-659023 ; Appartement ; 0; 110.0; 4 ; NaN ; 294000
annonce-137873911-139524 ; Maison ; 0; 100.0; 5 ; strasbourg ; 294000
annonce-131309177-632568 ; Maison ; 0; 95.0; 4 ; beaujardin ; 299600
annonce-132962327-177459 ; Maison ; 0; 91.8; 5 ; NaN ; 299600
annonce-140997395-177459 ; Maison ; 0; 111.1; 5 ; sud ; 302100
annonce-132464889-608032 ; Appartement ; 0; 115.0; 4 ; NaN ; 327600
annonce-139881911-659023 ; Appartement ; 0; 89.0; 4 ; heurteloup ; 336000
annonce-140751127-399156 ; Maison ; 0; 110.0; 4 ; NaN ; 344000
annonce-141133239-743543 ; Maison ; 0; 135.57; 5 ; NaN ; 348900
annonce-108859653-417945 ; Maison ; 0; 270.0; 8 ; nord ; 350000
annonce-140773865-508593 ; Maison ; 0; 105.0; 4 ; NaN ; 369200
annonce-141465057-508593 ; Maison ; 0; 106.0; 4 ; sud ; 384800
annonce-139407867-467144 ; Maison ; 0; 185.0; 9 ; nord ; 389900
annonce-141184283-608032 ; Appartement ; 0; 109.0; 3 ; halles ; 395000
annonce-138982623-254923 ; Maison ; 0; 200.0; 6 ; nord ; 399000
annonce-137254063-707836 ; Maison ; 0; 230.0; 10 ; centre ; 409000
annonce-137008205-139524 ; Maison ; 0; 160.0; 6 ; gare ; 441000
annonce-138216095-733632 ; Maison ; 0; 150.0; 7 ; cher ; 443600
annonce-136128919-319465 ; Appartement ; 0; 225.0; 7 ; centre ; 475000
annonce-123775287-549132 ; Maison ; 0; 280.0; 10 ; nord ; 499000
annonce-136620773-476119 ; Maison ; 0; 280.0; 11 ; NaN ; 520000
annonce-98789327-311359 ; Maison ; 0; 300.0; 11 ; nord ; 527000
annonce-141175173-311359 ; Maison ; 0; 165.0; 6 ; strasbourg ; 540000
annonce-138526881-522210 ; Maison ; 0; 220.0; 9 ; nord ; 540800
annonce-137536879-596787 ; Maison ; 0; 270.0; 9 ; sud ; 548000
annonce-133273113-537444 ; Maison ; 0; 185.0; 8 ; gare ; 565000
annonce-129434167-522210 ; Appartement ; 0; 138.0; 6 ; halles ; 572000
annonce-125698393-733632 ; Maison ; 0; 142.0; 8 ; velpeau ; 572500
annonce-137049661-710974 ; Maison ; 0; 162.0; 6 ; NaN ; 580000
annonce-134758755-810553 ; Maison ; 0; 230.0; 8 ; NaN ; 601520
annonce-141390893-30281394 ; Maison ; 0; 170.0; 8 ; velpeau ; 613000
annonce-139744665-564157 ; Maison ; 0; 180.0; 7 ; sud ; 629000
annonce-127119425-537444 ; Maison ; 0; 165.0; 7 ; NaN ; 649000
annonce-139457713-632568 ; Maison ; 0; 210.0; 8 ; prébendes ; 651150
annonce-134137089-319465 ; Maison ; 0; 210.0; 7 ; prébendes ; 661500
annonce-140069505-30281394 ; Maison ; 0; 236.0; 11 ; NaN ; 699900
annonce-140538691-496059 ; Maison ; 0; 180.0; 7 ; NaN ; 712770
annonce-79883555-254923 ; Maison ; 0; 300.0; 8 ; NaN ; 735000
annonce-124838333-417945 ; Maison ; 0; 240.0; 8 ; NaN ; 748800
annonce-133659459-608032 ; Maison ; 0; 265.0; 8 ; NaN ; 884000
annonce-139400143-30281394 ; Maison ; 0; 275.0; 10 ; NaN ; 884000
annonce-140852335-483070 ; Maison ; 0; 270.0; 10 ; centre ; 1180000
annonce-141328251-399156 ; Maison ; 0; 278.6; 11 ; NaN ; 1260000
annonce-132921929-522210 ; Maison ; 0; 350.0; 13 ; nord ; 1560000
annonce-140978697-507472 ; Maison ; 0; 430.0; 20 ; NaN ; 1720000
annonce-138948371-583447 ; Appartement ; 1; 40.11; 2 ; nord ; 127500
annonce-139765059-632568 ; Maison ; 0; 65.0; 4 ; beaujardin ; 167000
annonce-137883713-413239 ; Maison ; 0; 100.0; 5 ; beaujardin ; 249840
annonce-138223209-433837 ; Maison ; 0; 125.0; 6 ; heurteloup ; 362600
annonce-132051159-254923 ; Maison ; 0; 400.0; 11 ; NaN ; 597000
annonce-126395537-408851 ; Maison ; 0; 230.0; 9 ; centre ; 748800
annonce-123527635-433839 ; Maison ; 0; 808.0; 21 ; centre ; 5596080
annonce-139077985-545447 ; Appartement ; 0; 13.0; 1 ; NaN ; 37000
annonce-137850119-493099 ; Appartement ; 0; 14.0; 1 ; NaN ; 46000
annonce-140065999-733454 ; Appartement ; 0; 22.0; 1 ; NaN ; 56000
annonce-137920493-449549 ; Appartement ; 0; 16.0; 1 ; gare ; 56500
annonce-140641563-30281394 ; Appartement ; 0; 31.0; 1 ; NaN ; 58800
annonce-139880143-848376 ; Appartement ; 0; 30.0; 1 ; NaN ; 59000
annonce-141370129-609092 ; Appartement ; 0; 29.68; 1 ; gare ; 64000
annonce-118569499-530109 ; Appartement ; 0; 26.0; 1 ; NaN ; 64200
annonce-136415061-388776 ; Appartement ; 0; 26.54; 1 ; NaN ; 65500
annonce-140109793-388776 ; Appartement ; 0; 43.8; 2 ; sud ; 66500
annonce-132860647-493099 ; Appartement ; 0; 25.0; 2 ; NaN ; 69000
annonce-136251121-506044 ; Appartement ; 0; 39.0; 2 ; nord ; 71500
annonce-141086891-564157 ; Appartement ; 0; 67.89; 3 ; cher ; 72381
annonce-129249755-576577 ; Appartement ; 0; 23.65; 1 ; radegonde ; 73100
annonce-138467561-388776 ; Appartement ; 0; 69.0; 3 ; fontaines ; 75000
annonce-139451685-548829 ; Appartement ; 0; 31.0; 1 ; centre ; 80600
annonce-133137519-520550 ; Appartement ; 0; 30.0; 1 ; centre ; 81750
annonce-139136487-30298149 ; Appartement ; 0; 29.0; 1 ; NaN ; 83500
annonce-140575073-548829 ; Appartement ; 0; 30.83; 1 ; NaN ; 85000
annonce-131929785-507190 ; Appartement ; 0; 45.0; 2 ; NaN ; 87700
annonce-141345029-747064 ; Appartement ; 0; 40.5; 2 ; NaN ; 87800
annonce-138910701-710974 ; Appartement ; 0; 73.21; 3 ; NaN ; 88000
annonce-139904191-30085254 ; Appartement ; 1; 18.3; 1 ; NaN ; 91854
annonce-130327631-576587 ; Appartement ; 0; 72.0; 4 ; cher ; 93000
annonce-119505353-506044 ; Appartement ; 0; 52.0; 3 ; nord ; 94000
annonce-140893013-449549 ; Appartement ; 0; 65.0; 3 ; NaN ; 94500
annonce-136205583-30085254 ; Appartement ; 1; 18.9; 1 ; NaN ; 97300
annonce-139104889-564157 ; Appartement ; 0; 72.85; 3 ; cher ; 99900
annonce-141342749-576587 ; Appartement ; 0; 43.2; 2 ; 2 lions ; 100000
annonce-97874499-317111 ; Appartement ; 0; 66.0; 3 ; nord ; 102000
annonce-131948067-319465 ; Appartement ; 0; 70.0; 3 ; NaN ; 105000
annonce-127246553-520550 ; Appartement ; 0; 40.0; 2 ; NaN ; 106380
annonce-139345797-540594 ; Appartement ; 0; 61.0; 3 ; NaN ; 108500
annonce-112106847-361238 ; Appartement ; 0; 48.92; 2 ; febvotte ; 108850
annonce-138807863-564157 ; Appartement ; 0; 73.16; 4 ; cher ; 109000
annonce-123828777-433837 ; Appartement ; 0; 62.92; 3 ; NaN ; 109816
annonce-141421709-540594 ; Appartement ; 0; 28.0; 1 ; NaN ; 112500
annonce-141342737-388776 ; Appartement ; 0; 42.25; 3 ; centre ; 114000
annonce-137029345-564157 ; Appartement ; 0; 87.0; 4 ; sud ; 114900
annonce-100241563-317111 ; Appartement ; 0; 51.0; 2 ; centre ; 115000
annonce-141086889-564157 ; Appartement ; 0; 76.39; 4 ; cher ; 115390
annonce-141370111-609092 ; Appartement ; 0; 97.16; 5 ; sud ; 117900
annonce-141370123-609092 ; Appartement ; 0; 73.51; 4 ; NaN ; 123100
annonce-134166001-564157 ; Appartement ; 0; 76.4; 4 ; sud ; 124500
annonce-141345055-747064 ; Appartement ; 0; 41.67; 2 ; NaN ; 126600
annonce-139342413-388776 ; Appartement ; 0; 44.19; 2 ; halles ; 129500
annonce-127915449-361238 ; Appartement ; 0; 46.8; 2 ; nord ; 129600
annonce-139880197-848376 ; Appartement ; 0; 78.85; 4 ; NaN ; 132500
annonce-128168945-749291 ; Appartement ; 0; 81.17; 4 ; montjoyeux ; 133750
annonce-141370151-609092 ; Appartement ; 0; 60.65; 3 ; NaN ; 135580
annonce-127445727-317111 ; Appartement ; 0; 55.0; 3 ; nord ; 138000
annonce-139507803-548829 ; Appartement ; 0; 63.0; 3 ; nord ; 141000
annonce-141344873-747064 ; Appartement ; 0; 37.73; 2 ; NaN ; 142100
annonce-134891505-548829 ; Appartement ; 0; 85.0; 4 ; cher ; 145800
annonce-140810579-733454 ; Appartement ; 0; 46.0; 3 ; NaN ; 146500
annonce-139621167-530109 ; Appartement ; 0; 84.0; 4 ; strasbourg ; 147700
annonce-141345065-747064 ; Appartement ; 0; 43.51; 2 ; NaN ; 149100
annonce-141345067-747064 ; Appartement ; 0; 43.51; 2 ; NaN ; 150100
annonce-139136529-30298149 ; Appartement ; 0; 48.0; 2 ; NaN ; 150500
annonce-129947261-537444 ; Appartement ; 0; 46.0; 2 ; halles ; 159000
annonce-121391717-388776 ; Appartement ; 0; 64.0; 3 ; sud ; 161500
annonce-139880157-848376 ; Appartement ; 0; 62.62; 3 ; NaN ; 165350
annonce-141344913-747064 ; Appartement ; 0; 48.44; 2 ; NaN ; 172100
annonce-131368629-506044 ; Appartement ; 0; 60.0; 3 ; nord ; 174999
annonce-140409865-848376 ; Appartement ; 0; 60.0; 3 ; NaN ; 175850
annonce-139880191-848376 ; Appartement ; 0; 65.0; 3 ; NaN ; 179900
annonce-133366455-467144 ; Appartement ; 0; 101.0; 5 ; centre ; 184200
annonce-131516129-576587 ; Appartement ; 0; 82.2; 3 ; cathédrale ; 187500
annonce-141345069-747064 ; Appartement ; 0; 58.57; 3 ; NaN ; 188100
annonce-128105369-576577 ; Appartement ; 0; 93.29; 4 ; NaN ; 189500
annonce-134877515-388776 ; Appartement ; 0; 64.08; 3 ; NaN ; 193000
annonce-137178099-388776 ; Appartement ; 0; 95.84; 5 ; halles ; 199500
annonce-141383733-319465 ; Appartement ; 0; 60.0; 3 ; NaN ; 206500
annonce-127330233-743543 ; Appartement ; 0; 60.86; 3 ; NaN ; 228225
annonce-139880201-848376 ; Maison ; 0; 130.0; 7 ; nord ; 244599
annonce-120536433-540594 ; Maison ; 0; 90.0; 3 ; velpeau ; 250000
annonce-139122949-540594 ; Maison ; 0; 130.0; 6 ; NaN ; 261000
annonce-136049961-540594 ; Appartement ; 0; 110.0; 5 ; NaN ; 265800
annonce-137841025-506044 ; Maison ; 0; 105.0; 5 ; NaN ; 274999
annonce-139491513-507190 ; Maison ; 0; 83.0; 4 ; paul bert ; 275000
annonce-139924885-540594 ; Maison ; 0; 152.0; 6 ; NaN ; 312000
annonce-130098647-548829 ; Maison ; 0; 190.0; 7 ; velpeau ; 525000
annonce-134352241-408851 ; Appartement ; 0; 220.0; 7 ; portes ; 570000
annonce-82659441-686187 ; Maison ; 0; 250.0; 12 ; velpeau ; 587000
annonce-119918249-548829 ; Maison ; 0; 200.0; 8 ; sud ; 676000
annonce-131285843-317111 ; Appartement ; 0; 53.0; 3 ; nord ; 93000
annonce-135469715-564157 ; Appartement ; 0; 77.0; 3 ; sud ; 108900
annonce-139624005-317111 ; Appartement ; 0; 79.0; 4 ; nord ; 132000
annonce-137191177-177459 ; Appartement ; 0; 42.0; 2 ; halles ; 139920
annonce-139087485-507190 ; Appartement ; 0; 70.63; 3 ; NaN ; 148000
annonce-139136523-30298149 ; Appartement ; 0; 77.0; 3 ; NaN ; 153000
annonce-139400077-30281394 ; Maison ; 0; 38.0; 3 ; centre ; 210000
annonce-133528423-30098805 ; Appartement ; 1; 68.0; 3 ; centre ; 282000
annonce-119919093-30098805 ; Appartement ; 1; 100.0; 4 ; centre ; 528000
annonce-119919089-30098805 ; Appartement ; 1; 130.0; 6 ; centre ; 640000
annonce-139134545-30297900 ; Maison ; 0; 220.0; 8 ; nord ; 913500
annonce-121300973-319465 ; Maison ; 0; 210.0; 9 ; gare ; 992000
annonce-128578765-520550 ; Appartement ; 0; 64.91; 4 ; NaN ; 68670
annonce-141426615-190880 ; Appartement ; 0; 36.59; 1 ; NaN ; 82500
annonce-139136483-30298149 ; Appartement ; 0; 19.0; 1 ; portes ; 94866
annonce-141069761-564157 ; Appartement ; 0; 56.23; 3 ; beaujardin ; 107500
annonce-137775003-305871 ; Appartement ; 0; 41.85; 2 ; centre ; 146200
annonce-137775005-305871 ; Appartement ; 0; 56.91; 3 ; centre ; 180100
annonce-141098191-493099 ; Appartement ; 0; 62.0; 2 ; NaN ; 183750
annonce-139568331-517223 ; Appartement ; 0; 65.0; 3 ; NaN ; 185000
annonce-141149873-483070 ; Appartement ; 0; 110.0; 5 ; cher ; 200000
annonce-134976099-433837 ; Maison ; 0; 90.0; 5 ; nord ; 217560
annonce-138936925-596787 ; Appartement ; 0; 90.0; 4 ; NaN ; 248000
annonce-139776303-493099 ; Appartement ; 0; 117.0; 6 ; mairie ; 454000
annonce-137875399-413239 ; Appartement ; 0; 100.0; 6 ; NaN ; 322360
annonce-139880125-848376 ; Appartement ; 0; 58.58; 3 ; sud ; 87000
annonce-136701813-520550 ; Appartement ; 0; 82.0; 3 ; NaN ; 97200
annonce-141262721-506044 ; Appartement ; 0; 52.46; 3 ; NaN ; 155000
annonce-141262723-506044 ; Appartement ; 0; 52.0; 3 ; NaN ; 155000
annonce-133563197-517223 ; Appartement ; 0; 59.0; 3 ; 2 lions ; 160000
annonce-132471959-506044 ; Appartement ; 0; 98.0; 5 ; NaN ; 165000
annonce-129466059-507190 ; Appartement ; 0; 85.0; 3 ; centre ; 199000
annonce-140095597-537444 ; Appartement ; 0; 71.0; 3 ; halles ; 218400
annonce-139136509-30298149 ; Appartement ; 0; 97.0; 5 ; cher ; 280000
annonce-141473347-361238 ; Maison ; 0; 139.78; 5 ; sud ; 341100
annonce-135070327-739231 ; Appartement ; 0; 93.0; 4 ; velpeau ; 392500
annonce-122475555-458442 ; Maison ; 0; 280.0; 9 ; radegonde ; 498000
annonce-141142131-557067 ; Maison ; 0; 200.0; 6 ; prébendes ; 600000
annonce-135327269-557067 ; Maison ; 0; 195.0; 7 ; gare ; 754000
annonce-139544291-139524 ; Appartement ; 0; 36.0; 2 ; cathédrale ; 128000
annonce-139559331-733454 ; Appartement ; 0; 61.59; 3 ; nord ; 179000
annonce-126598819-30098805 ; Maison ; 1; 113.0; 4 ; centre ; 478000
annonce-135216795-139524 ; Appartement ; 0; 40.0; 2 ; velpeau ; 87900
annonce-140536769-583447 ; Appartement ; 1; 39.09; 2 ; NaN ; 126000
annonce-116829279-30083572 ; Appartement ; 1; 40.0; 2 ; NaN ; 146135
annonce-116829273-30083572 ; Appartement ; 1; 43.0; 2 ; NaN ; 150635
annonce-116829275-30083572 ; Appartement ; 1; 40.0; 2 ; NaN ; 152135
annonce-82683551-686187 ; Appartement ; 0; 64.0; 3 ; nord ; 155000
annonce-140536771-583447 ; Appartement ; 1; 59.49; 3 ; NaN ; 184000
annonce-140536773-583447 ; Appartement ; 1; 73.79; 4 ; NaN ; 196000
annonce-116829287-30083572 ; Appartement ; 1; 62.0; 3 ; NaN ; 212635
annonce-116829283-30083572 ; Appartement ; 1; 69.0; 3 ; NaN ; 224635
annonce-128718267-507190 ; Appartement ; 0; 54.0; 3 ; NaN ; 117500
annonce-140864987-540594 ; Appartement ; 0; 43.0; 2 ; NaN ; 123700
annonce-138948375-583447 ; Appartement ; 1; 38.95; 2 ; nord ; 135800
annonce-140014391-548829 ; Appartement ; 0; 51.58; 3 ; gare ; 145800
annonce-138948377-583447 ; Appartement ; 1; 59.28; 3 ; nord ; 185300
annonce-138948379-583447 ; Appartement ; 1; 74.2; 4 ; nord ; 218800
annonce-141450783-564157 ; Maison ; 0; 112.0; 6 ; centre ; 225000
annonce-111677627-501702 ; Maison ; 0; 120.0; 6 ; mairie ; 283500
annonce-116829275-30083572 ; Appartement ; 1; 40.0; 2 ; NaN ; 152135
annonce-82683551-686187 ; Appartement ; 0; 64.0; 3 ; nord ; 155000
annonce-140536771-583447 ; Appartement ; 1; 59.49; 3 ; NaN ; 184000
annonce-140536773-583447 ; Appartement ; 1; 73.79; 4 ; NaN ; 196000
annonce-116829287-30083572 ; Appartement ; 1; 62.0; 3 ; NaN ; 212635
annonce-116829283-30083572 ; Appartement ; 1; 69.0; 3 ; NaN ; 224635
annonce-128718267-507190 ; Appartement ; 0; 54.0; 3 ; NaN ; 117500
annonce-140864987-540594 ; Appartement ; 0; 43.0; 2 ; NaN ; 123700
annonce-138948375-583447 ; Appartement ; 1; 38.95; 2 ; nord ; 135800
annonce-140014391-548829 ; Appartement ; 0; 51.58; 3 ; gare ; 145800
annonce-138948377-583447 ; Appartement ; 1; 59.28; 3 ; nord ; 185300
annonce-138948379-583447 ; Appartement ; 1; 74.2; 4 ; nord ; 218800
annonce-141450783-564157 ; Maison ; 0; 112.0; 6 ; centre ; 225000
annonce-111677627-501702 ; Maison ; 0; 120.0; 6 ; mairie ; 283500
annonce-135923609-564157 ; Appartement ; 0; 78.65; 4 ; rotonde ; 78675
annonce-139345799-540594 ; Appartement ; 0; 31.0; 1 ; NaN ; 78800
annonce-140379113-564157 ; Appartement ; 0; 74.0; 4 ; cher ; 86500
annonce-129403531-576587 ; Appartement ; 0; 31.55; 2 ; centre ; 98000
annonce-139880111-848376 ; Appartement ; 0; 62.0; 4 ; nord ; 107300
annonce-141342747-576587 ; Appartement ; 0; 42.0; 2 ; 2 lions ; 114000
annonce-140760459-388776 ; Appartement ; 0; 44.31; 2 ; 2 lions ; 119000
annonce-136147275-576587 ; Appartement ; 0; 44.0; 2 ; cathédrale ; 124500
annonce-137725223-576587 ; Appartement ; 0; 59.09; 3 ; heurteloup ; 129500
annonce-141514901-388776 ; Appartement ; 0; 65.0; 2 ; centre ; 140000
annonce-140336745-388776 ; Appartement ; 0; 97.0; 5 ; NaN ; 145450
annonce-140509857-507190 ; Appartement ; 0; 58.0; 3 ; 2 lions ; 148900
annonce-140336747-388776 ; Appartement ; 0; 54.55; 2 ; halles ; 150000
annonce-132443915-576587 ; Appartement ; 0; 66.33; 3 ; 2 lions ; 151000
annonce-132615663-564157 ; Appartement ; 0; 98.34; 8 ; sud ; 156500
annonce-131864043-388776 ; Appartement ; 0; 60.0; 3 ; cher ; 240000
annonce-137820203-576587 ; Maison ; 0; 100.0; 3 ; beaujardin ; 256000
annonce-138948389-583447 ; Appartement ; 1; 37.16; 2 ; NaN ; 162100
annonce-138948391-583447 ; Appartement ; 1; 54.93; 3 ; NaN ; 188700
annonce-137805789-506044 ; Appartement ; 0; 61.0; 3 ; nord ; 149999
annonce-63743409-254923 ; Maison ; 0; 250.0; 7 ; nord ; 367500
annonce-135727487-537444 ; Maison ; 0; 145.0; 6 ; NaN ; 548000
annonce-135923753-507190 ; Appartement ; 0; 73.18; 4 ; NaN ; 73430
annonce-135923607-564157 ; Appartement ; 0; 72.95; 4 ; NaN ; 89165
annonce-131864041-388776 ; Appartement ; 0; 42.0; 2 ; NaN ; 187500
annonce-135586127-423763 ; Maison ; 0; 250.0; 9 ; NaN ; 756520
annonce-141342743-388776 ; Appartement ; 0; 13.77; 1 ; halles ; 66500
annonce-108851991-540594 ; Appartement ; 0; 26.0; 1 ; nord ; 70300
annonce-140858435-576577 ; Appartement ; 0; 55.45; 3 ; nord ; 148000
annonce-134769693-30034771 ; Appartement ; 1; 66.3; 3 ; NaN ; 254900
annonce-123293873-388776 ; Appartement ; 0; 42.0; 2 ; fontaines ; 61500
annonce-141342739-388776 ; Appartement ; 0; 76.0; 3 ; NaN ; 108500
annonce-137994967-30034771 ; Maison ; 1; 84.4; 4 ; NaN ; 320000
annonce-138636083-30034771 ; Maison ; 1; 84.4; 4 ; NaN ; 320000
